#1:time 2:average cumulative investment 3:dens_host 4:number of time steps
2.400000 0.008446 0.979762 493 0.049300 192
2.450000 0.008448 0.977775 494 0.049400 196
2.500000 0.008450 0.975797 495 0.049500 200
2.550000 0.008453 0.973827 496 0.049600 204
2.600000 0.008455 0.973823 496 0.049600 208
2.650000 0.008457 0.973772 495 0.049500 212
2.700000 0.008459 0.973769 495 0.049500 216
2.750000 0.008461 0.973719 494 0.049400 220
2.800000 0.008463 0.973717 494 0.049400 224
2.850000 0.008465 0.973619 492 0.049200 228
2.900000 0.008467 0.971646 493 0.049300 232
2.950000 0.008469 0.969624 493 0.049300 236
3.000000 0.008471 0.969625 493 0.049300 240
3.050000 0.008473 0.969570 492 0.049200 244
3.100000 0.008476 0.969572 492 0.049200 248
3.150000 0.008478 0.969575 492 0.049200 252
3.200000 0.008480 0.969521 491 0.049100 256
3.250000 0.008482 0.969525 491 0.049100 260
3.300000 0.008484 0.969529 491 0.049100 264
3.350000 0.008486 0.969534 491 0.049100 268
3.400000 0.008488 0.967571 492 0.049200 272
3.450000 0.008490 0.967578 492 0.049200 276
3.500000 0.008492 0.967585 492 0.049200 280
3.550000 0.008494 0.967592 492 0.049200 284
3.600000 0.008496 0.967600 492 0.049200 288
3.650000 0.008498 0.967609 492 0.049200 292
3.700000 0.008501 0.965658 493 0.049300 296
3.750000 0.008503 0.965603 492 0.049200 300
3.800000 0.008505 0.965614 492 0.049200 304
3.850000 0.008507 0.965626 492 0.049200 308
3.900000 0.008509 0.965573 491 0.049100 312
3.950000 0.008511 0.965586 491 0.049100 316
4.000000 0.008513 0.963639 492 0.049200 320
4.050000 0.008515 0.963654 492 0.049200 324
4.100000 0.008517 0.963600 491 0.049100 328
4.150000 0.008519 0.963617 491 0.049100 332
4.200000 0.008521 0.963634 491 0.049100 336
4.250000 0.008523 0.963583 490 0.049000 340
4.300000 0.008525 0.963532 489 0.048900 344
4.350000 0.008527 0.963553 489 0.048900 348
4.400000 0.008529 0.963574 489 0.048900 352
4.450000 0.008531 0.963597 489 0.048900 356
4.500000 0.008534 0.963621 489 0.048900 360
4.550000 0.008536 0.963576 488 0.048800 364
4.600000 0.008538 0.963532 487 0.048700 368
4.650000 0.008540 0.963559 487 0.048700 372
4.700000 0.008542 0.963588 487 0.048700 376
4.750000 0.008544 0.963618 487 0.048700 380
4.800000 0.008546 0.961677 488 0.048800 384
4.850000 0.008548 0.961710 488 0.048800 388
4.900000 0.008550 0.961745 488 0.048800 392
4.950000 0.008552 0.961707 487 0.048700 396
5.000000 0.008554 0.961745 487 0.048700 400
5.050000 0.008556 0.959816 488 0.048800 404
5.100000 0.008558 0.955944 490 0.049000 408
5.150000 0.008560 0.953953 490 0.049000 412
5.200000 0.008562 0.951965 490 0.049000 416
5.250000 0.008564 0.952012 490 0.049000 420
5.300000 0.008566 0.952062 490 0.049000 424
5.350000 0.008568 0.952114 490 0.049000 428
5.400000 0.008570 0.952168 490 0.049000 432
5.450000 0.008572 0.950287 491 0.049100 436
5.500000 0.008574 0.950346 491 0.049100 440
5.550000 0.008576 0.950407 491 0.049100 444
5.600000 0.008578 0.950471 491 0.049100 448
5.650000 0.008580 0.950344 489 0.048900 452
5.700000 0.008582 0.950414 489 0.048900 456
5.750000 0.008584 0.950486 489 0.048900 460
5.800000 0.008586 0.950561 489 0.048900 464
5.850000 0.008587 0.950543 488 0.048800 468
5.900000 0.008589 0.950625 488 0.048800 472
5.950000 0.008591 0.950710 488 0.048800 476
6.000000 0.008593 0.950798 488 0.048800 480
6.050000 0.008595 0.948947 489 0.048900 484
6.100000 0.008597 0.949042 489 0.048900 488
6.150000 0.008599 0.949141 489 0.048900 492
6.200000 0.008601 0.949244 489 0.048900 496
6.250000 0.008603 0.949350 489 0.048900 500
6.300000 0.008605 0.949460 489 0.048900 504
6.350000 0.008606 0.949575 489 0.048900 508
6.400000 0.008608 0.949693 489 0.048900 512
6.450000 0.008610 0.949816 489 0.048900 516
6.500000 0.008612 0.949943 489 0.048900 520
6.550000 0.008614 0.950074 489 0.048900 524
6.600000 0.008616 0.950210 489 0.048900 528
6.650000 0.008617 0.950351 489 0.048900 532
6.700000 0.008619 0.950496 489 0.048900 536
6.750000 0.008621 0.950646 489 0.048900 540
6.800000 0.008623 0.950608 487 0.048700 544
6.850000 0.008625 0.950768 487 0.048700 548
6.900000 0.008626 0.950934 487 0.048700 552
6.950000 0.008629 0.952777 485 0.048500 556
7.000000 0.008630 0.952946 485 0.048500 560
7.050000 0.008632 0.953026 484 0.048400 564
7.100000 0.008634 0.951145 484 0.048400 568
7.150000 0.008636 0.951329 484 0.048400 572
7.200000 0.008637 0.951518 484 0.048400 576
7.250000 0.008639 0.949752 485 0.048500 580
7.300000 0.008641 0.949951 485 0.048500 584
7.350000 0.008642 0.950155 485 0.048500 588
7.400000 0.008644 0.950365 485 0.048500 592
7.450000 0.008646 0.950580 485 0.048500 596
7.500000 0.008647 0.950801 485 0.048500 600
7.550000 0.008649 0.951027 485 0.048500 604
7.600000 0.008651 0.949303 486 0.048600 608
7.650000 0.008652 0.949539 486 0.048600 612
7.700000 0.008654 0.949682 485 0.048500 616
7.750000 0.008655 0.949929 485 0.048500 620
7.800000 0.008657 0.950182 485 0.048500 624
7.850000 0.008659 0.950441 485 0.048500 628
7.900000 0.008660 0.950705 485 0.048500 632
7.950000 0.008662 0.949019 486 0.048600 636
8.000000 0.008663 0.949293 486 0.048600 640
8.050000 0.008665 0.949573 486 0.048600 644
8.100000 0.008666 0.947909 487 0.048700 648
8.150000 0.008668 0.948198 487 0.048700 652
8.200000 0.008669 0.948492 487 0.048700 656
8.250000 0.008671 0.948792 487 0.048700 660
8.300000 0.008672 0.949096 487 0.048700 664
8.350000 0.008674 0.949405 487 0.048700 668
8.400000 0.008675 0.949620 486 0.048600 672
8.450000 0.008676 0.947990 487 0.048700 676
8.500000 0.008678 0.948212 486 0.048600 680
8.550000 0.008679 0.946594 487 0.048700 684
8.600000 0.008681 0.944988 488 0.048800 688
8.650000 0.008682 0.945324 488 0.048800 692
8.700000 0.008683 0.945556 487 0.048700 696
8.750000 0.008685 0.945901 487 0.048700 700
8.800000 0.008686 0.946249 487 0.048700 704
8.850000 0.008687 0.944663 488 0.048800 708
8.900000 0.008689 0.945018 488 0.048800 712
8.950000 0.008690 0.945376 488 0.048800 716
9.000000 0.008691 0.945630 487 0.048700 720
9.050000 0.008693 0.945996 487 0.048700 724
9.100000 0.008694 0.946364 487 0.048700 728
9.150000 0.008695 0.946629 486 0.048600 732
9.200000 0.008697 0.947003 486 0.048600 736
9.250000 0.008698 0.947380 486 0.048600 740
9.300000 0.008699 0.947759 486 0.048600 744
9.350000 0.008700 0.946195 487 0.048700 748
9.400000 0.008702 0.946577 487 0.048700 752
9.450000 0.008703 0.945023 488 0.048800 756
9.500000 0.008704 0.945300 487 0.048700 760
9.550000 0.008706 0.945687 487 0.048700 764
9.600000 0.008707 0.944139 488 0.048800 768
9.650000 0.008708 0.942485 488 0.048800 772
9.700000 0.008709 0.942875 488 0.048800 776
9.750000 0.008711 0.943265 488 0.048800 780
9.800000 0.008712 0.941614 488 0.048800 784
9.850000 0.008713 0.942006 488 0.048800 788
9.900000 0.008714 0.940474 489 0.048900 792
9.950000 0.008715 0.940866 489 0.048900 796
10.000000 0.008717 0.941258 489 0.048900 800
10.050000 0.008718 0.941651 489 0.048900 804
10.100000 0.008719 0.942043 489 0.048900 808
10.150000 0.008721 0.942436 489 0.048900 812
10.200000 0.008722 0.942828 489 0.048900 816
10.250000 0.008723 0.943220 489 0.048900 820
10.300000 0.008724 0.943612 489 0.048900 824
10.350000 0.008726 0.943892 488 0.048800 828
10.400000 0.008727 0.944284 488 0.048800 832
10.450000 0.008728 0.944675 488 0.048800 836
10.500000 0.008729 0.943135 489 0.048900 840
10.550000 0.008731 0.941601 490 0.049000 844
10.600000 0.008732 0.941989 490 0.049000 848
10.650000 0.008733 0.942377 490 0.049000 852
10.700000 0.008735 0.940846 491 0.049100 856
10.750000 0.008736 0.941231 491 0.049100 860
10.800000 0.008737 0.939586 491 0.049100 864
10.850000 0.008738 0.939970 491 0.049100 868
10.900000 0.008739 0.940236 490 0.049000 872
10.950000 0.008741 0.940619 490 0.049000 876
11.000000 0.008742 0.941002 490 0.049000 880
11.050000 0.008743 0.941269 489 0.048900 884
11.100000 0.008745 0.941651 489 0.048900 888
11.150000 0.008749 0.942263 488 0.048800 892
11.200000 0.008750 0.940705 489 0.048900 896
11.250000 0.008751 0.941072 489 0.048900 900
11.300000 0.008753 0.941438 489 0.048900 904
11.350000 0.008754 0.939885 490 0.049000 908
11.400000 0.008755 0.940250 490 0.049000 912
11.450000 0.008757 0.938702 491 0.049100 916
11.500000 0.008758 0.939066 491 0.049100 920
11.550000 0.008759 0.939430 491 0.049100 924
11.600000 0.008761 0.939794 491 0.049100 928
11.650000 0.008762 0.938248 492 0.049200 932
11.700000 0.008763 0.938490 491 0.049100 936
11.750000 0.008765 0.938732 490 0.049000 940
11.800000 0.008766 0.939095 490 0.049000 944
11.850000 0.008767 0.939458 490 0.049000 948
11.900000 0.008769 0.937908 491 0.049100 952
11.950000 0.008770 0.934467 493 0.049300 956
12.000000 0.008771 0.934698 492 0.049200 960
12.050000 0.008772 0.935058 492 0.049200 964
12.100000 0.008774 0.935417 492 0.049200 968
12.150000 0.008775 0.935775 492 0.049200 972
12.200000 0.008777 0.936132 492 0.049200 976
12.250000 0.008778 0.936489 492 0.049200 980
12.300000 0.008779 0.936845 492 0.049200 984
12.350000 0.008781 0.937076 491 0.049100 988
12.400000 0.008782 0.935528 492 0.049200 992
12.450000 0.008783 0.935882 492 0.049200 996
12.500000 0.008785 0.936234 492 0.049200 1000
12.550000 0.008786 0.936586 492 0.049200 1004
12.600000 0.008788 0.936937 492 0.049200 1008
12.650000 0.008789 0.937164 491 0.049100 1012
12.700000 0.008790 0.935610 492 0.049200 1016
12.750000 0.008792 0.939758 490 0.049000 1020
12.800000 0.008793 0.940106 490 0.049000 1024
12.850000 0.008795 0.940453 490 0.049000 1028
12.900000 0.008796 0.942589 489 0.048900 1032
12.950000 0.008798 0.942929 489 0.048900 1036
13.000000 0.008799 0.941345 490 0.049000 1040
13.050000 0.008801 0.941682 490 0.049000 1044
13.100000 0.008802 0.941903 489 0.048900 1048
13.150000 0.008803 0.940318 490 0.049000 1052
13.200000 0.008805 0.940653 490 0.049000 1056
13.250000 0.008806 0.940986 490 0.049000 1060
13.300000 0.008808 0.941319 490 0.049000 1064
13.350000 0.008809 0.941652 490 0.049000 1068
13.400000 0.008810 0.941869 489 0.048900 1072
13.450000 0.008812 0.942201 489 0.048900 1076
13.500000 0.008813 0.942532 489 0.048900 1080
13.550000 0.008815 0.942864 489 0.048900 1084
13.600000 0.008816 0.943195 489 0.048900 1088
13.650000 0.008818 0.943526 489 0.048900 1092
13.700000 0.008819 0.943747 488 0.048800 1096
13.750000 0.008821 0.944079 488 0.048800 1100
13.800000 0.008822 0.942482 489 0.048900 1104
13.850000 0.008824 0.942814 489 0.048900 1108
13.900000 0.008825 0.943147 489 0.048900 1112
13.950000 0.008826 0.943369 488 0.048800 1116
14.000000 0.008834 0.943614 487 0.048700 1120
14.050000 0.008835 0.943838 486 0.048600 1124
14.100000 0.008837 0.944176 486 0.048600 1128
14.150000 0.008838 0.944514 486 0.048600 1132
14.200000 0.008840 0.944853 486 0.048600 1136
14.250000 0.008841 0.945194 486 0.048600 1140
14.300000 0.008843 0.945536 486 0.048600 1144
14.350000 0.008844 0.945772 485 0.048500 1148
14.400000 0.008846 0.946118 485 0.048500 1152
14.450000 0.008847 0.944410 485 0.048500 1156
14.500000 0.008848 0.942817 486 0.048600 1160
14.550000 0.008850 0.943167 486 0.048600 1164
14.600000 0.008851 0.943407 485 0.048500 1168
14.650000 0.008852 0.943762 485 0.048500 1172
14.700000 0.008854 0.944119 485 0.048500 1176
14.750000 0.008855 0.944477 485 0.048500 1180
14.800000 0.008857 0.944838 485 0.048500 1184
14.850000 0.008858 0.943258 486 0.048600 1188
14.900000 0.008859 0.941687 487 0.048700 1192
14.950000 0.008861 0.942052 487 0.048700 1196
15.000000 0.008862 0.942420 487 0.048700 1200
15.050000 0.008864 0.942790 487 0.048700 1204
15.100000 0.008865 0.943162 487 0.048700 1208
15.150000 0.008866 0.941605 488 0.048800 1212
15.200000 0.008868 0.941981 488 0.048800 1216
15.250000 0.008869 0.942130 486 0.048600 1220
15.300000 0.008870 0.942512 486 0.048600 1224
15.350000 0.008871 0.942896 486 0.048600 1228
15.400000 0.008873 0.943282 486 0.048600 1232
15.450000 0.008873 0.943446 484 0.048400 1236
15.500000 0.008875 0.943839 484 0.048400 1240
15.550000 0.008876 0.942288 485 0.048500 1244
15.600000 0.008877 0.942684 485 0.048500 1248
15.650000 0.008879 0.941144 486 0.048600 1252
15.700000 0.008879 0.941310 484 0.048400 1256
15.750000 0.008881 0.939773 485 0.048500 1260
15.800000 0.008882 0.938122 485 0.048500 1264
15.850000 0.008883 0.934678 487 0.048700 1268
15.900000 0.008884 0.935085 487 0.048700 1272
15.950000 0.008886 0.935493 487 0.048700 1276
16.000000 0.008887 0.935904 487 0.048700 1280
16.050000 0.008888 0.936316 487 0.048700 1284
16.100000 0.008889 0.936730 487 0.048700 1288
16.150000 0.008890 0.937145 487 0.048700 1292
16.200000 0.008892 0.937562 487 0.048700 1296
16.250000 0.008893 0.937981 487 0.048700 1300
16.300000 0.008894 0.936481 488 0.048800 1304
16.350000 0.008895 0.936901 488 0.048800 1308
16.400000 0.008896 0.937199 487 0.048700 1312
16.450000 0.008897 0.937623 487 0.048700 1316
16.500000 0.008899 0.938049 487 0.048700 1320
16.550000 0.008900 0.938476 487 0.048700 1324
16.600000 0.008901 0.938903 487 0.048700 1328
16.650000 0.008902 0.939332 487 0.048700 1332
16.700000 0.008903 0.937838 488 0.048800 1336
16.750000 0.008905 0.938268 488 0.048800 1340
16.800000 0.008906 0.936781 489 0.048900 1344
16.850000 0.008907 0.935301 490 0.049000 1348
16.900000 0.008908 0.935732 490 0.049000 1352
16.950000 0.008909 0.936163 490 0.049000 1356
17.000000 0.008910 0.936468 489 0.048900 1360
17.050000 0.008911 0.936901 489 0.048900 1364
17.100000 0.008912 0.935295 489 0.048900 1368
17.150000 0.008913 0.935729 489 0.048900 1372
17.200000 0.008914 0.936163 489 0.048900 1376
17.250000 0.008915 0.934687 490 0.049000 1380
17.300000 0.008916 0.934992 489 0.048900 1384
17.350000 0.008917 0.935426 489 0.048900 1388
17.400000 0.008919 0.933953 490 0.049000 1392
17.450000 0.008919 0.934256 489 0.048900 1396
17.500000 0.008920 0.934690 489 0.048900 1400
17.550000 0.008921 0.934866 487 0.048700 1404
17.600000 0.008922 0.931480 489 0.048900 1408
17.650000 0.008923 0.931914 489 0.048900 1412
17.700000 0.008924 0.930446 490 0.049000 1416
17.750000 0.008925 0.930878 490 0.049000 1420
17.800000 0.008927 0.931310 490 0.049000 1424
17.850000 0.008928 0.929845 491 0.049100 1428
17.900000 0.008929 0.930275 491 0.049100 1432
17.950000 0.008930 0.930704 491 0.049100 1436
18.000000 0.008931 0.929243 492 0.049200 1440
18.050000 0.008932 0.929530 491 0.049100 1444
18.100000 0.008933 0.929958 491 0.049100 1448
18.150000 0.008934 0.926614 493 0.049300 1452
18.200000 0.008935 0.925016 493 0.049300 1456
18.250000 0.008936 0.925439 493 0.049300 1460
18.300000 0.008937 0.925862 493 0.049300 1464
18.350000 0.008938 0.926283 493 0.049300 1468
18.400000 0.008939 0.926559 492 0.049200 1472
18.450000 0.008941 0.926217 492 0.049200 1476
18.500000 0.008943 0.926613 492 0.049200 1480
18.550000 0.008943 0.926862 491 0.049100 1484
18.600000 0.008944 0.927112 490 0.049000 1488
18.650000 0.008945 0.927505 490 0.049000 1492
18.700000 0.008946 0.926009 491 0.049100 1496
18.750000 0.008947 0.924368 491 0.049100 1500
18.800000 0.008953 0.924612 490 0.049000 1504
18.850000 0.008954 0.925000 490 0.049000 1508
18.900000 0.008956 0.925386 490 0.049000 1512
18.950000 0.008957 0.925772 490 0.049000 1516
19.000000 0.008958 0.924272 491 0.049100 1520
19.050000 0.008959 0.924654 491 0.049100 1524
19.100000 0.008960 0.925034 491 0.049100 1528
19.150000 0.008961 0.925266 490 0.049000 1532
19.200000 0.008962 0.925497 489 0.048900 1536
19.250000 0.008963 0.925728 488 0.048800 1540
19.300000 0.008964 0.925959 487 0.048700 1544
19.350000 0.008965 0.926337 487 0.048700 1548
19.400000 0.008966 0.926714 487 0.048700 1552
19.450000 0.008967 0.927091 487 0.048700 1556
19.500000 0.008968 0.927466 487 0.048700 1560
19.550000 0.008970 0.927841 487 0.048700 1564
19.600000 0.008971 0.926315 488 0.048800 1568
19.650000 0.008972 0.926688 488 0.048800 1572
19.700000 0.008973 0.926915 487 0.048700 1576
19.750000 0.008974 0.923499 489 0.048900 1580
19.800000 0.008975 0.921987 490 0.049000 1584
19.850000 0.008976 0.922357 490 0.049000 1588
19.900000 0.008978 0.922727 490 0.049000 1592
19.950000 0.008979 0.923097 490 0.049000 1596
20.000000 0.008980 0.923468 490 0.049000 1600
20.050000 0.008981 0.923686 489 0.048900 1604
20.100000 0.008982 0.924057 489 0.048900 1608
20.150000 0.008983 0.924429 489 0.048900 1612
20.200000 0.008985 0.924802 489 0.048900 1616
20.250000 0.008986 0.923289 490 0.049000 1620
20.300000 0.008987 0.921783 491 0.049100 1624
20.350000 0.008988 0.922156 491 0.049100 1628
20.400000 0.008989 0.920658 492 0.049200 1632
20.450000 0.008991 0.922718 491 0.049100 1636
20.500000 0.008992 0.922934 490 0.049000 1640
20.550000 0.008993 0.923151 489 0.048900 1644
20.600000 0.008994 0.921641 490 0.049000 1648
20.650000 0.008995 0.920138 491 0.049100 1652
20.700000 0.008996 0.920353 490 0.049000 1656
20.750000 0.008997 0.920729 490 0.049000 1660
20.800000 0.008998 0.919233 491 0.049100 1664
20.850000 0.009000 0.919612 491 0.049100 1668
20.900000 0.009001 0.919993 491 0.049100 1672
20.950000 0.009002 0.920377 491 0.049100 1676
21.000000 0.009003 0.920762 491 0.049100 1680
21.050000 0.009004 0.921149 491 0.049100 1684
21.100000 0.009005 0.921226 489 0.048900 1688
21.150000 0.009006 0.921620 489 0.048900 1692
21.200000 0.009007 0.922017 489 0.048900 1696
21.250000 0.009008 0.922417 489 0.048900 1700
21.300000 0.009009 0.922819 489 0.048900 1704
21.350000 0.009011 0.924957 488 0.048800 1708
21.400000 0.009012 0.925359 488 0.048800 1712
21.450000 0.009013 0.925763 488 0.048800 1716
21.500000 0.009015 0.924279 489 0.048900 1720
21.550000 0.009015 0.924538 488 0.048800 1724
21.600000 0.009016 0.923062 489 0.048900 1728
21.650000 0.009018 0.919721 491 0.049100 1732
21.700000 0.009018 0.919979 490 0.049000 1736
21.750000 0.009019 0.920242 489 0.048900 1740
21.800000 0.009020 0.920509 488 0.048800 1744
21.850000 0.009021 0.920938 488 0.048800 1748
21.900000 0.009022 0.921371 488 0.048800 1752
21.950000 0.009023 0.921650 487 0.048700 1756
22.000000 0.009024 0.920203 488 0.048800 1760
22.050000 0.009025 0.920646 488 0.048800 1764
22.100000 0.009026 0.917337 490 0.049000 1768
22.150000 0.009027 0.917785 490 0.049000 1772
22.200000 0.009028 0.916368 491 0.049100 1776
22.250000 0.009029 0.916822 491 0.049100 1780
22.300000 0.009030 0.915416 492 0.049200 1784
22.350000 0.009031 0.915708 491 0.049100 1788
22.400000 0.009032 0.916172 491 0.049100 1792
22.450000 0.009033 0.916639 491 0.049100 1796
22.500000 0.009034 0.915248 492 0.049200 1800
22.550000 0.009035 0.915720 492 0.049200 1804
22.600000 0.009036 0.916196 492 0.049200 1808
22.650000 0.009037 0.916675 492 0.049200 1812
22.700000 0.009038 0.917158 492 0.049200 1816
22.750000 0.009039 0.915784 493 0.049300 1820
22.800000 0.009040 0.914419 494 0.049400 1824
22.850000 0.009041 0.911224 496 0.049600 1828
22.900000 0.009042 0.911716 496 0.049600 1832
22.950000 0.009043 0.910377 497 0.049700 1836
23.000000 0.009043 0.909047 498 0.049800 1840
23.050000 0.009044 0.909546 498 0.049800 1844
23.100000 0.009045 0.910047 498 0.049800 1848
23.150000 0.009046 0.910552 498 0.049800 1852
23.200000 0.009047 0.911060 498 0.049800 1856
23.250000 0.009048 0.911397 497 0.049700 1860
23.300000 0.009048 0.909905 497 0.049700 1864
23.350000 0.009049 0.910423 497 0.049700 1868
23.400000 0.009050 0.910944 497 0.049700 1872
23.450000 0.009050 0.911468 497 0.049700 1876
23.500000 0.009051 0.911994 497 0.049700 1880
23.550000 0.009052 0.912523 497 0.049700 1884
23.600000 0.009052 0.912884 496 0.049600 1888
23.650000 0.009053 0.913420 496 0.049600 1892
23.700000 0.009054 0.911948 496 0.049600 1896
23.750000 0.009054 0.912489 496 0.049600 1900
23.800000 0.009055 0.913033 496 0.049600 1904
23.850000 0.009056 0.913580 496 0.049600 1908
23.900000 0.009057 0.910462 498 0.049800 1912
23.950000 0.009058 0.911012 498 0.049800 1916
24.000000 0.009058 0.911564 498 0.049800 1920
24.050000 0.009058 0.911946 497 0.049700 1924
24.100000 0.009059 0.910674 498 0.049800 1928
24.150000 0.009060 0.911233 498 0.049800 1932
24.200000 0.009061 0.911795 498 0.049800 1936
24.250000 0.009061 0.912358 498 0.049800 1940
24.300000 0.009062 0.912924 498 0.049800 1944
24.350000 0.009063 0.913492 498 0.049800 1948
24.400000 0.009064 0.914062 498 0.049800 1952
24.450000 0.009064 0.914465 497 0.049700 1956
24.500000 0.009064 0.914872 496 0.049600 1960
24.550000 0.009064 0.915282 495 0.049500 1964
24.600000 0.009065 0.915862 495 0.049500 1968
24.650000 0.009065 0.916443 495 0.049500 1972
24.700000 0.009066 0.917025 495 0.049500 1976
24.750000 0.009067 0.915761 496 0.049600 1980
24.800000 0.009067 0.916344 496 0.049600 1984
24.850000 0.009068 0.915086 497 0.049700 1988
24.900000 0.009068 0.915504 496 0.049600 1992
24.950000 0.009069 0.912415 498 0.049800 1996
25.000000 0.009069 0.913000 498 0.049800 2000
25.050000 0.009070 0.913586 498 0.049800 2004
25.100000 0.009071 0.914171 498 0.049800 2008
25.150000 0.009071 0.912926 499 0.049900 2012
25.200000 0.009071 0.913341 498 0.049800 2016
25.250000 0.009072 0.912099 499 0.049900 2020
25.300000 0.009072 0.912512 498 0.049800 2024
25.350000 0.009073 0.911271 499 0.049900 2028
25.400000 0.009073 0.911857 499 0.049900 2032
25.450000 0.009074 0.912442 499 0.049900 2036
25.500000 0.009075 0.911203 500 0.050000 2040
25.550000 0.009075 0.911787 500 0.050000 2044
25.600000 0.009075 0.912026 498 0.049800 2048
25.650000 0.009075 0.912439 497 0.049700 2052
25.700000 0.009075 0.913025 497 0.049700 2056
25.750000 0.009076 0.911779 498 0.049800 2060
25.800000 0.009077 0.912363 498 0.049800 2064
25.850000 0.009077 0.912946 498 0.049800 2068
25.900000 0.009078 0.913530 498 0.049800 2072
25.950000 0.009079 0.914112 498 0.049800 2076
26.000000 0.009080 0.912864 499 0.049900 2080
26.050000 0.009080 0.911619 500 0.050000 2084
26.100000 0.009080 0.912026 499 0.049900 2088
26.150000 0.009081 0.912606 499 0.049900 2092
26.200000 0.009082 0.913186 499 0.049900 2096
26.250000 0.009082 0.911939 500 0.050000 2100
26.300000 0.009083 0.912517 500 0.050000 2104
26.350000 0.009084 0.913094 500 0.050000 2108
26.400000 0.009084 0.913672 500 0.050000 2112
26.450000 0.009085 0.912426 501 0.050100 2116
26.500000 0.009086 0.913002 501 0.050100 2120
26.550000 0.009086 0.913408 500 0.050000 2124
26.600000 0.009086 0.911991 500 0.050000 2128
26.650000 0.009086 0.912568 500 0.050000 2132
26.700000 0.009087 0.911325 501 0.050100 2136
26.750000 0.009088 0.911901 501 0.050100 2140
26.800000 0.009088 0.912478 501 0.050100 2144
26.850000 0.009089 0.911238 502 0.050200 2148
26.900000 0.009090 0.911814 502 0.050200 2152
26.950000 0.009090 0.912390 502 0.050200 2156
27.000000 0.009091 0.912967 502 0.050200 2160
27.050000 0.009092 0.909924 504 0.050400 2164
27.100000 0.009093 0.910500 504 0.050400 2168
27.150000 0.009093 0.911077 504 0.050400 2172
27.200000 0.009093 0.909676 504 0.050400 2176
27.250000 0.009093 0.910080 503 0.050300 2180
27.300000 0.009094 0.910661 503 0.050300 2184
27.350000 0.009094 0.911242 503 0.050300 2188
27.400000 0.009094 0.911652 502 0.050200 2192
27.450000 0.009095 0.912237 502 0.050200 2196
27.500000 0.009096 0.911010 503 0.050300 2200
27.550000 0.009096 0.909789 504 0.050400 2204
27.600000 0.009097 0.910375 504 0.050400 2208
27.650000 0.009097 0.910963 504 0.050400 2212
27.700000 0.009098 0.911551 504 0.050400 2216
27.750000 0.009099 0.912141 504 0.050400 2220
27.800000 0.009099 0.912732 504 0.050400 2224
27.850000 0.009098 0.913154 503 0.050300 2228
27.900000 0.009098 0.908338 506 0.050600 2232
27.950000 0.009099 0.907141 507 0.050700 2236
28.000000 0.009100 0.909232 506 0.050600 2240
28.050000 0.009101 0.908024 507 0.050700 2244
28.100000 0.009101 0.908608 507 0.050700 2248
28.150000 0.009102 0.909194 507 0.050700 2252
28.200000 0.009103 0.909781 507 0.050700 2256
28.250000 0.009103 0.908579 508 0.050800 2260
28.300000 0.009104 0.905606 510 0.051000 2264
